"vx","vy","Points:0","Points:1","Points:2"
-5.0963562012e+02,6.2224517822e+02,-2.4976650000e+05,-1.0088407500e+06,0.0000000000e+00
-5.0964688110e+02,6.2238720703e+02,-2.4973481250e+05,-1.0088793750e+06,0.0000000000e+00
-5.0962887573e+02,6.2250506592e+02,-2.4970314062e+05,-1.0089180625e+06,0.0000000000e+00
-5.0958160400e+02,6.2259875488e+02,-2.4967146875e+05,-1.0089567500e+06,0.0000000000e+00
-5.0950509644e+02,6.2266827393e+02,-2.4963979688e+05,-1.0089955000e+06,0.0000000000e+00
-5.0902294922e+02,6.2224407959e+02,-2.4960814062e+05,-1.0090341875e+06,0.0000000000e+00
-5.0851818848e+02,6.2178411865e+02,-2.4957648438e+05,-1.0090728750e+06,0.0000000000e+00
-5.0804418945e+02,6.2135369873e+02,-2.4954482812e+05,-1.0091115625e+06,0.0000000000e+00
-5.0760095215e+02,6.2095281982e+02,-2.4951318750e+05,-1.0091503125e+06,0.0000000000e+00
-5.0731732178e+02,6.2058380127e+02,-2.4948154688e+05,-1.0091890000e+06,0.0000000000e+00
-5.0711151123e+02,6.2023419189e+02,-2.4944989062e+05,-1.0092276875e+06,0.0000000000e+00
-5.0687963867e+02,6.1989923096e+02,-2.4941825000e+05,-1.0092664375e+06,0.0000000000e+00
-5.0662167358e+02,6.1957879639e+02,-2.4938659375e+05,-1.0093051250e+06,0.0000000000e+00
-5.0633761597e+02,6.1927294922e+02,-2.4935493750e+05,-1.0093438125e+06,0.0000000000e+00
-5.0602746582e+02,6.1898162842e+02,-2.4932329688e+05,-1.0093825625e+06,0.0000000000e+00
-5.0569128418e+02,6.1870483398e+02,-2.4929165625e+05,-1.0094212500e+06,0.0000000000e+00
-5.0532904053e+02,6.1844250488e+02,-2.4926001562e+05,-1.0094600000e+06,0.0000000000e+00
-5.0494076538e+02,6.1819476318e+02,-2.4922837500e+05,-1.0094986875e+06,0.0000000000e+00
-5.0444970703e+02,6.1825402832e+02,-2.4919676562e+05,-1.0095374375e+06,0.0000000000e+00
-5.0392172241e+02,6.1833593750e+02,-2.4916515625e+05,-1.0095761875e+06,0.0000000000e+00
-5.0335937500e+02,6.1843035889e+02,-2.4913359375e+05,-1.0096149375e+06,0.0000000000e+00
-5.0276269531e+02,6.1853717041e+02,-2.4910203125e+05,-1.0096537500e+06,0.0000000000e+00
-5.0213165283e+02,6.1865637207e+02,-2.4907051562e+05,-1.0096925625e+06,0.0000000000e+00
-5.0146633911e+02,6.1878790283e+02,-2.4903901562e+05,-1.0097313750e+06,0.0000000000e+00
-5.0076675415e+02,6.1893188477e+02,-2.4900754688e+05,-1.0097702500e+06,0.0000000000e+00
-4.9977301025e+02,6.1856127930e+02,-2.4897610938e+05,-1.0098091250e+06,0.0000000000e+00
-4.9858261108e+02,6.1798150635e+02,-2.4894470312e+05,-1.0098480000e+06,0.0000000000e+00
-4.9726675415e+02,6.1735150146e+02,-2.4891332812e+05,-1.0098869375e+06,0.0000000000e+00
-4.9582565308e+02,6.1667138672e+02,-2.4888198438e+05,-1.0099258750e+06,0.0000000000e+00
-4.9425939941e+02,6.1594134521e+02,-2.4885067188e+05,-1.0099648750e+06,0.0000000000e+00
-4.9257635498e+02,6.1517028809e+02,-2.4881939062e+05,-1.0100038750e+06,0.0000000000e+00
-4.9095104980e+02,6.1451092529e+02,-2.4878815625e+05,-1.0100429375e+06,0.0000000000e+00
-4.8939782715e+02,6.1394793701e+02,-2.4875696875e+05,-1.0100820000e+06,0.0000000000e+00
-4.8791665649e+02,6.1348132324e+02,-2.4872582812e+05,-1.0101211250e+06,0.0000000000e+00
-4.8650753784e+02,6.1311090088e+02,-2.4869473438e+05,-1.0101603125e+06,0.0000000000e+00
-4.8517034912e+02,6.1283679199e+02,-2.4866367188e+05,-1.0101995000e+06,0.0000000000e+00
-4.8390512085e+02,6.1265875244e+02,-2.4863265625e+05,-1.0102386875e+06,0.0000000000e+00
-4.8271173096e+02,6.1257678223e+02,-2.4860168750e+05,-1.0102779375e+06,0.0000000000e+00
-4.8159017944e+02,6.1259075928e+02,-2.4857076562e+05,-1.0103172500e+06,0.0000000000e+00
-4.8054037476e+02,6.1270068359e+02,-2.4853989062e+05,-1.0103565625e+06,0.0000000000e+00
-4.7956228638e+02,6.1290643311e+02,-2.4850904688e+05,-1.0103959375e+06,0.0000000000e+00
-4.7975103760e+02,6.1314941406e+02,-2.4847825000e+05,-1.0104353125e+06,0.0000000000e+00
-4.8037728882e+02,6.1337225342e+02,-2.4844742188e+05,-1.0104746875e+06,0.0000000000e+00
-4.8095092773e+02,6.1345111084e+02,-2.4841659375e+05,-1.0105140625e+06,0.0000000000e+00
-4.8149255371e+02,6.1329199219e+02,-2.4838571875e+05,-1.0105533750e+06,0.0000000000e+00
-4.8205340576e+02,6.1313928223e+02,-2.4835482812e+05,-1.0105926875e+06,0.0000000000e+00
-4.8263348389e+02,6.1299304199e+02,-2.4832392188e+05,-1.0106320000e+06,0.0000000000e+00
-4.8323287964e+02,6.1285327148e+02,-2.4829296875e+05,-1.0106712500e+06,0.0000000000e+00
-4.8385156250e+02,6.1271990967e+02,-2.4826200000e+05,-1.0107105000e+06,0.0000000000e+00
-4.8448962402e+02,6.1259295654e+02,-2.4823100000e+05,-1.0107497500e+06,0.0000000000e+00
-4.8514700317e+02,6.1247247314e+02,-2.4819996875e+05,-1.0107889375e+06,0.0000000000e+00
-4.8582382202e+02,6.1235845947e+02,-2.4816890625e+05,-1.0108281250e+06,0.0000000000e+00
-4.8652005005e+02,6.1225079346e+02,-2.4813781250e+05,-1.0108673125e+06,0.0000000000e+00
-4.8723574829e+02,6.1214965820e+02,-2.4810668750e+05,-1.0109064375e+06,0.0000000000e+00
-4.8797091675e+02,6.1205493164e+02,-2.4807554688e+05,-1.0109455000e+06,0.0000000000e+00
-4.8872561646e+02,6.1196661377e+02,-2.4804435938e+05,-1.0109846250e+06,0.0000000000e+00
-4.8951919556e+02,6.1181304932e+02,-2.4801314062e+05,-1.0110236875e+06,0.0000000000e+00
-4.9018856812e+02,6.1141906738e+02,-2.4798187500e+05,-1.0110626875e+06,0.0000000000e+00
-4.9072125244e+02,6.1086651611e+02,-2.4795057812e+05,-1.0111016875e+06,0.0000000000e+00
-4.9119589233e+02,6.1028948975e+02,-2.4791925000e+05,-1.0111406250e+06,0.0000000000e+00
-4.9161245728e+02,6.0968792725e+02,-2.4788789062e+05,-1.0111795625e+06,0.0000000000e+00
-4.9197082520e+02,6.0906188965e+02,-2.4785648438e+05,-1.0112185000e+06,0.0000000000e+00
-4.9227090454e+02,6.0841131592e+02,-2.4782504688e+05,-1.0112573750e+06,0.0000000000e+00
-4.9251269531e+02,6.0773620605e+02,-2.4779357812e+05,-1.0112962500e+06,0.0000000000e+00
-4.9269607544e+02,6.0703668213e+02,-2.4776209375e+05,-1.0113350625e+06,0.0000000000e+00
-4.9282098389e+02,6.0631262207e+02,-2.4773056250e+05,-1.0113738750e+06,0.0000000000e+00
-4.9288735962e+02,6.0556414795e+02,-2.4769901562e+05,-1.0114126875e+06,0.0000000000e+00
-4.9289514160e+02,6.0479119873e+02,-2.4766743750e+05,-1.0114514375e+06,0.0000000000e+00
-4.9284423828e+02,6.0399383545e+02,-2.4763584375e+05,-1.0114901875e+06,0.0000000000e+00
-4.9289443970e+02,6.0276892090e+02,-2.4760421875e+05,-1.0115289375e+06,0.0000000000e+00
-4.9296798706e+02,6.0140338135e+02,-2.4757253125e+05,-1.0115676250e+06,0.0000000000e+00
-4.9301480103e+02,6.0003692627e+02,-2.4754081250e+05,-1.0116062500e+06,0.0000000000e+00
-4.9303479004e+02,5.9866943359e+02,-2.4750904688e+05,-1.0116448750e+06,0.0000000000e+00
-4.9288748169e+02,5.9719262695e+02,-2.4747725000e+05,-1.0116834375e+06,0.0000000000e+00
-4.9269360352e+02,5.9568237305e+02,-2.4744540625e+05,-1.0117220000e+06,0.0000000000e+00
-4.9251513672e+02,5.9418365479e+02,-2.4741351562e+05,-1.0117605000e+06,0.0000000000e+00
-4.9235214233e+02,5.9269653320e+02,-2.4738157812e+05,-1.0117990000e+06,0.0000000000e+00
-4.9220462036e+02,5.9122094727e+02,-2.4734960938e+05,-1.0118374375e+06,0.0000000000e+00
-4.9207257080e+02,5.8975695801e+02,-2.4731760938e+05,-1.0118758125e+06,0.0000000000e+00
-4.9195599365e+02,5.8830450439e+02,-2.4728554688e+05,-1.0119141875e+06,0.0000000000e+00
-4.9185494995e+02,5.8686370850e+02,-2.4725345312e+05,-1.0119525625e+06,0.0000000000e+00
-4.9176940918e+02,5.8543438721e+02,-2.4722131250e+05,-1.0119908750e+06,0.0000000000e+00
-4.9131661987e+02,5.8376416016e+02,-2.4718914062e+05,-1.0120291250e+06,0.0000000000e+00
-4.9072900391e+02,5.8201947021e+02,-2.4715692188e+05,-1.0120673750e+06,0.0000000000e+00
-4.9012271118e+02,5.8027874756e+02,-2.4712467188e+05,-1.0121055625e+06,0.0000000000e+00
-4.8949768066e+02,5.7854199219e+02,-2.4709239062e+05,-1.0121437500e+06,0.0000000000e+00
-4.8885388184e+02,5.7680926514e+02,-2.4706007812e+05,-1.0121819375e+06,0.0000000000e+00
-4.8819131470e+02,5.7508044434e+02,-2.4702773438e+05,-1.0122200625e+06,0.0000000000e+00
-4.8746456909e+02,5.7333428955e+02,-2.4699537500e+05,-1.0122581250e+06,0.0000000000e+00
-4.8650357056e+02,5.7148162842e+02,-2.4696296875e+05,-1.0122962500e+06,0.0000000000e+00
-4.8562228394e+02,5.6966406250e+02,-2.4693054688e+05,-1.0123343125e+06,0.0000000000e+00
-4.8482077026e+02,5.6788159180e+02,-2.4689809375e+05,-1.0123723125e+06,0.0000000000e+00
-4.8409912109e+02,5.6613409424e+02,-2.4686560938e+05,-1.0124103750e+06,0.0000000000e+00
-4.8345739746e+02,5.6442175293e+02,-2.4683310938e+05,-1.0124483125e+06,0.0000000000e+00
-4.8289566040e+02,5.6274444580e+02,-2.4680056250e+05,-1.0124863125e+06,0.0000000000e+00
-4.8228628540e+02,5.6116894531e+02,-2.4676798438e+05,-1.0125242500e+06,0.0000000000e+00
-4.8165942383e+02,5.5964178467e+02,-2.4673537500e+05,-1.0125621250e+06,0.0000000000e+00
-4.8108175659e+02,5.5811987305e+02,-2.4670275000e+05,-1.0126000000e+06,0.0000000000e+00
-4.8055331421e+02,5.5660321045e+02,-2.4667009375e+05,-1.0126378750e+06,0.0000000000e+00
-4.8007418823e+02,5.5509167480e+02,-2.4663740625e+05,-1.0126756875e+06,0.0000000000e+00
-4.7964440918e+02,5.5358544922e+02,-2.4660467188e+05,-1.0127135000e+06,0.0000000000e+00
-4.7926406860e+02,5.5208435059e+02,-2.4657192188e+05,-1.0127513125e+06,0.0000000000e+00
-4.7893319702e+02,5.5058843994e+02,-2.4653912500e+05,-1.0127890000e+06,0.0000000000e+00
-4.7865188599e+02,5.4909771729e+02,-2.4650628125e+05,-1.0128267500e+06,0.0000000000e+00
-4.7828930664e+02,5.4779278564e+02,-2.4647342188e+05,-1.0128644375e+06,0.0000000000e+00
-4.7797192383e+02,5.4657550049e+02,-2.4644051562e+05,-1.0129020625e+06,0.0000000000e+00
-4.7773361206e+02,5.4540740967e+02,-2.4640759375e+05,-1.0129396875e+06,0.0000000000e+00
-4.7757437134e+02,5.4428851318e+02,-2.4637462500e+05,-1.0129773125e+06,0.0000000000e+00
-4.7755450439e+02,5.4347625732e+02,-2.4634164062e+05,-1.0130148750e+06,0.0000000000e+00
-4.7768579102e+02,5.4310266113e+02,-2.4630862500e+05,-1.0130524375e+06,0.0000000000e+00
-4.7786746216e+02,5.4277282715e+02,-2.4627559375e+05,-1.0130899375e+06,0.0000000000e+00
-4.7809948730e+02,5.4248669434e+02,-2.4624254688e+05,-1.0131274375e+06,0.0000000000e+00
-4.7838192749e+02,5.4224432373e+02,-2.4620946875e+05,-1.0131649375e+06,0.0000000000e+00
-4.7871478271e+02,5.4204565430e+02,-2.4617637500e+05,-1.0132024375e+06,0.0000000000e+00
-4.7909805298e+02,5.4189074707e+02,-2.4614328125e+05,-1.0132399375e+06,0.0000000000e+00
-4.7953179932e+02,5.4177954102e+02,-2.4611014062e+05,-1.0132773750e+06,0.0000000000e+00
-4.8001602173e+02,5.4171209717e+02,-2.4607700000e+05,-1.0133148125e+06,0.0000000000e+00
-4.8055068970e+02,5.4168841553e+02,-2.4604382812e+05,-1.0133521875e+06,0.0000000000e+00
-4.8113589478e+02,5.4170843506e+02,-2.4601064062e+05,-1.0133896250e+06,0.0000000000e+00
-4.8161575317e+02,5.4170812988e+02,-2.4597742188e+05,-1.0134270000e+06,0.0000000000e+00
-4.8205926514e+02,5.4166302490e+02,-2.4594418750e+05,-1.0134643125e+06,0.0000000000e+00
-4.8251425171e+02,5.4158673096e+02,-2.4591093750e+05,-1.0135016875e+06,0.0000000000e+00
-4.8251934814e+02,5.4139288330e+02,-2.4587767188e+05,-1.0135390000e+06,0.0000000000e+00
-4.8256903076e+02,5.4122558594e+02,-2.4584440625e+05,-1.0135763125e+06,0.0000000000e+00
-4.8266336060e+02,5.4108483887e+02,-2.4581112500e+05,-1.0136136250e+06,0.0000000000e+00
-4.8280233765e+02,5.4097064209e+02,-2.4577782812e+05,-1.0136509375e+06,0.0000000000e+00
-4.8298596191e+02,5.4088293457e+02,-2.4574453125e+05,-1.0136882500e+06,0.0000000000e+00
-4.8321426392e+02,5.4082171631e+02,-2.4571123438e+05,-1.0137255625e+06,0.0000000000e+00
-4.8348730469e+02,5.4078704834e+02,-2.4567790625e+05,-1.0137628125e+06,0.0000000000e+00
-4.8380505371e+02,5.4077886963e+02,-2.4564457812e+05,-1.0138001250e+06,0.0000000000e+00
-4.8416760254e+02,5.4079718018e+02,-2.4561123438e+05,-1.0138373750e+06,0.0000000000e+00
-4.8457492065e+02,5.4084197998e+02,-2.4557787500e+05,-1.0138746250e+06,0.0000000000e+00
-4.8502703857e+02,5.4091326904e+02,-2.4554450000e+05,-1.0139118125e+06,0.0000000000e+00
-4.8552401733e+02,5.4101104736e+02,-2.4551110938e+05,-1.0139490625e+06,0.0000000000e+00
-4.8580276489e+02,5.4109429932e+02,-2.4547771875e+05,-1.0139862500e+06,0.0000000000e+00
-4.8569009399e+02,5.4096185303e+02,-2.4544431250e+05,-1.0140234375e+06,0.0000000000e+00
-4.8542327881e+02,5.4071325684e+02,-2.4541090625e+05,-1.0140606875e+06,0.0000000000e+00
-4.8516961670e+02,5.4046435547e+02,-2.4537750000e+05,-1.0140978750e+06,0.0000000000e+00
-4.8492907715e+02,5.4021520996e+02,-2.4534410938e+05,-1.0141350625e+06,0.0000000000e+00
-4.8470172119e+02,5.3996582031e+02,-2.4531070312e+05,-1.0141723125e+06,0.0000000000e+00
-4.8448751831e+02,5.3971612549e+02,-2.4527731250e+05,-1.0142095000e+06,0.0000000000e+00
-4.8428646851e+02,5.3946612549e+02,-2.4524390625e+05,-1.0142466875e+06,0.0000000000e+00
-4.8409863281e+02,5.3921588135e+02,-2.4521050000e+05,-1.0142839375e+06,0.0000000000e+00
-4.8392401123e+02,5.3896533203e+02,-2.4517709375e+05,-1.0143211250e+06,0.0000000000e+00
-4.8376260376e+02,5.3871453857e+02,-2.4514368750e+05,-1.0143583125e+06,0.0000000000e+00
-4.8361441040e+02,5.3846343994e+02,-2.4511028125e+05,-1.0143955000e+06,0.0000000000e+00
-4.8347949219e+02,5.3821209717e+02,-2.4507687500e+05,-1.0144327500e+06,0.0000000000e+00
-4.8335781860e+02,5.3796038818e+02,-2.4504345312e+05,-1.0144699375e+06,0.0000000000e+00
-4.8317782593e+02,5.3767474365e+02,-2.4501004688e+05,-1.0145071250e+06,0.0000000000e+00
-4.8192053223e+02,5.3681732178e+02,-2.4497662500e+05,-1.0145443125e+06,0.0000000000e+00
-4.8034225464e+02,5.3580151367e+02,-2.4494323438e+05,-1.0145815000e+06,0.0000000000e+00
-4.7877731323e+02,5.3481268311e+02,-2.4490987500e+05,-1.0146187500e+06,0.0000000000e+00
-4.7722567749e+02,5.3385076904e+02,-2.4487653125e+05,-1.0146560000e+06,0.0000000000e+00
-4.7568734741e+02,5.3291583252e+02,-2.4484323438e+05,-1.0146933125e+06,0.0000000000e+00
-4.7416235352e+02,5.3200787354e+02,-2.4480995312e+05,-1.0147306250e+06,0.0000000000e+00
-4.7265066528e+02,5.3112689209e+02,-2.4477668750e+05,-1.0147680000e+06,0.0000000000e+00
-4.7115228271e+02,5.3027288818e+02,-2.4474346875e+05,-1.0148053125e+06,0.0000000000e+00
-4.6966717529e+02,5.2944586182e+02,-2.4471026562e+05,-1.0148427500e+06,0.0000000000e+00
-4.6819540405e+02,5.2864581299e+02,-2.4467710938e+05,-1.0148801250e+06,0.0000000000e+00
-4.6673690796e+02,5.2787274170e+02,-2.4464396875e+05,-1.0149175625e+06,0.0000000000e+00
-4.6529171753e+02,5.2712664795e+02,-2.4461087500e+05,-1.0149550625e+06,0.0000000000e+00
-4.6385980225e+02,5.2640753174e+02,-2.4457779688e+05,-1.0149925625e+06,0.0000000000e+00
-4.6242575073e+02,5.2566625977e+02,-2.4454475000e+05,-1.0150300625e+06,0.0000000000e+00
-4.6100738525e+02,5.2489697266e+02,-2.4451175000e+05,-1.0150676250e+06,0.0000000000e+00
-4.5947232056e+02,5.2408898926e+02,-2.4447876562e+05,-1.0151052500e+06,0.0000000000e+00
-4.5787536621e+02,5.2326171875e+02,-2.4444582812e+05,-1.0151428125e+06,0.0000000000e+00
-4.5629083252e+02,5.2242755127e+02,-2.4441292188e+05,-1.0151805000e+06,0.0000000000e+00
-4.5471871948e+02,5.2158648682e+02,-2.4438004688e+05,-1.0152181250e+06,0.0000000000e+00
-4.5315899658e+02,5.2073846436e+02,-2.4434720312e+05,-1.0152558750e+06,0.0000000000e+00
-4.5161166382e+02,5.1988348389e+02,-2.4431439062e+05,-1.0152935625e+06,0.0000000000e+00
-4.5007672119e+02,5.1902160645e+02,-2.4428162500e+05,-1.0153313750e+06,0.0000000000e+00
-4.4855416870e+02,5.1815277100e+02,-2.4424887500e+05,-1.0153691250e+06,0.0000000000e+00
-4.4704400635e+02,5.1727703857e+02,-2.4421617188e+05,-1.0154069375e+06,0.0000000000e+00
-4.4554620361e+02,5.1639428711e+02,-2.4418348438e+05,-1.0154448125e+06,0.0000000000e+00
-4.4406076050e+02,5.1550457764e+02,-2.4415084375e+05,-1.0154826875e+06,0.0000000000e+00
-4.4267181396e+02,5.1469396973e+02,-2.4411821875e+05,-1.0155205625e+06,0.0000000000e+00
-4.4142230225e+02,5.1399548340e+02,-2.4408564062e+05,-1.0155585000e+06,0.0000000000e+00
-4.4025799561e+02,5.1335021973e+02,-2.4405307812e+05,-1.0155964375e+06,0.0000000000e+00
-4.3917880249e+02,5.1275799561e+02,-2.4402053125e+05,-1.0156343750e+06,0.0000000000e+00
-4.3826507568e+02,5.1229699707e+02,-2.4398801562e+05,-1.0156723750e+06,0.0000000000e+00
-4.3754568481e+02,5.1200231934e+02,-2.4395553125e+05,-1.0157103750e+06,0.0000000000e+00
-4.3686972046e+02,5.1173086548e+02,-2.4392306250e+05,-1.0157483750e+06,0.0000000000e+00
-4.3623715210e+02,5.1148263550e+02,-2.4389059375e+05,-1.0157864375e+06,0.0000000000e+00
-4.3564801025e+02,5.1125759888e+02,-2.4385815625e+05,-1.0158245000e+06,0.0000000000e+00
-4.3510223389e+02,5.1105575562e+02,-2.4382573438e+05,-1.0158625625e+06,0.0000000000e+00
-4.3459988403e+02,5.1087704468e+02,-2.4379334375e+05,-1.0159006250e+06,0.0000000000e+00
-4.3414089966e+02,5.1072149658e+02,-2.4376095312e+05,-1.0159386875e+06,0.0000000000e+00
-4.3372528076e+02,5.1058905029e+02,-2.4372856250e+05,-1.0159768125e+06,0.0000000000e+00
-4.3314895630e+02,5.1035003662e+02,-2.4369620312e+05,-1.0160149375e+06,0.0000000000e+00
-4.3230450439e+02,5.0994454956e+02,-2.4366385938e+05,-1.0160530625e+06,0.0000000000e+00
-4.3151138306e+02,5.0957922363e+02,-2.4363154688e+05,-1.0160911875e+06,0.0000000000e+00
-4.3076956177e+02,5.0925399780e+02,-2.4359923438e+05,-1.0161293750e+06,0.0000000000e+00
-4.3007904053e+02,5.0896890259e+02,-2.4356695312e+05,-1.0161675625e+06,0.0000000000e+00
-4.2943984985e+02,5.0872390747e+02,-2.4353468750e+05,-1.0162057500e+06,0.0000000000e+00
-4.2885195923e+02,5.0851898193e+02,-2.4350245312e+05,-1.0162439375e+06,0.0000000000e+00
-4.2817156982e+02,5.0825024414e+02,-2.4347023438e+05,-1.0162821875e+06,0.0000000000e+00
-4.2747039795e+02,5.0796646118e+02,-2.4343801562e+05,-1.0163204375e+06,0.0000000000e+00
-4.2675787354e+02,5.0767428589e+02,-2.4340584375e+05,-1.0163586875e+06,0.0000000000e+00
-4.2603402710e+02,5.0737377930e+02,-2.4337367188e+05,-1.0163970000e+06,0.0000000000e+00
-4.2529882812e+02,5.0706488037e+02,-2.4334153125e+05,-1.0164353125e+06,0.0000000000e+00
-4.2455227661e+02,5.0674765015e+02,-2.4330940625e+05,-1.0164736250e+06,0.0000000000e+00
-4.2376181030e+02,5.0648229980e+02,-2.4327731250e+05,-1.0165119375e+06,0.0000000000e+00
-4.2289782715e+02,5.0634445190e+02,-2.4324525000e+05,-1.0165503125e+06,0.0000000000e+00
-4.2203750610e+02,5.0620242310e+02,-2.4321321875e+05,-1.0165886875e+06,0.0000000000e+00
-4.2118081665e+02,5.0605624390e+02,-2.4318120312e+05,-1.0166271250e+06,0.0000000000e+00
-4.2032775879e+02,5.0590591431e+02,-2.4314923438e+05,-1.0166655625e+06,0.0000000000e+00
-4.1947836304e+02,5.0575140381e+02,-2.4311731250e+05,-1.0167040625e+06,0.0000000000e+00
-4.1863262939e+02,5.0559274292e+02,-2.4308540625e+05,-1.0167425625e+06,0.0000000000e+00
-4.1779055786e+02,5.0542993164e+02,-2.4305353125e+05,-1.0167810625e+06,0.0000000000e+00
-4.1695211792e+02,5.0526293945e+02,-2.4302168750e+05,-1.0168196250e+06,0.0000000000e+00
-4.1596429443e+02,5.0509320068e+02,-2.4298987500e+05,-1.0168581875e+06,0.0000000000e+00
-4.1462738037e+02,5.0491085815e+02,-2.4295812500e+05,-1.0168968125e+06,0.0000000000e+00
-4.1325625610e+02,5.0470706177e+02,-2.4292642188e+05,-1.0169355000e+06,0.0000000000e+00
-4.1185101318e+02,5.0448175049e+02,-2.4289476562e+05,-1.0169741875e+06,0.0000000000e+00
-4.1043276978e+02,5.0419888306e+02,-2.4286317188e+05,-1.0170129375e+06,0.0000000000e+00
-4.0905786133e+02,5.0383236694e+02,-2.4283164062e+05,-1.0170517500e+06,0.0000000000e+00
-4.0770169067e+02,5.0345941162e+02,-2.4280014062e+05,-1.0170905625e+06,0.0000000000e+00
-4.0636422729e+02,5.0307998657e+02,-2.4276870312e+05,-1.0171294375e+06,0.0000000000e+00
-4.0504550171e+02,5.0269409180e+02,-2.4273731250e+05,-1.0171683750e+06,0.0000000000e+00
-4.0374545288e+02,5.0230175781e+02,-2.4270596875e+05,-1.0172073125e+06,0.0000000000e+00
-4.0246405029e+02,5.0190292358e+02,-2.4267465625e+05,-1.0172463125e+06,0.0000000000e+00
-4.0120132446e+02,5.0149765015e+02,-2.4264340625e+05,-1.0172853125e+06,0.0000000000e+00
-3.9995724487e+02,5.0108590698e+02,-2.4261218750e+05,-1.0173243750e+06,0.0000000000e+00
-3.9873178101e+02,5.0066766357e+02,-2.4258101562e+05,-1.0173635000e+06,0.0000000000e+00
-3.9752493286e+02,5.0024295044e+02,-2.4254989062e+05,-1.0174026250e+06,0.0000000000e+00
-3.9633666992e+02,4.9981176758e+02,-2.4251881250e+05,-1.0174417500e+06,0.0000000000e+00
-3.9513143921e+02,4.9934973145e+02,-2.4248776562e+05,-1.0174809375e+06,0.0000000000e+00
-3.9389633179e+02,4.9870925903e+02,-2.4245675000e+05,-1.0175201875e+06,0.0000000000e+00
-3.9267578125e+02,4.9792532349e+02,-2.4242578125e+05,-1.0175594375e+06,0.0000000000e+00
-3.9146945190e+02,4.9714239502e+02,-2.4239482812e+05,-1.0175986875e+06,0.0000000000e+00
-3.9027731323e+02,4.9636053467e+02,-2.4236390625e+05,-1.0176380000e+06,0.0000000000e+00
-3.8909939575e+02,4.9557974243e+02,-2.4233301562e+05,-1.0176773125e+06,0.0000000000e+00
-3.8793566895e+02,4.9479995728e+02,-2.4230215625e+05,-1.0177166875e+06,0.0000000000e+00
-3.8678613281e+02,4.9402124023e+02,-2.4227131250e+05,-1.0177560000e+06,0.0000000000e+00
-3.8565072632e+02,4.9324356079e+02,-2.4224051562e+05,-1.0177953750e+06,0.0000000000e+00
-3.8452951050e+02,4.9246691895e+02,-2.4220971875e+05,-1.0178348125e+06,0.0000000000e+00
-3.8342245483e+02,4.9169128418e+02,-2.4217896875e+05,-1.0178741875e+06,0.0000000000e+00
-3.8232955933e+02,4.9091671753e+02,-2.4214823438e+05,-1.0179136250e+06,0.0000000000e+00
-3.8125076294e+02,4.9014315796e+02,-2.4211751562e+05,-1.0179531250e+06,0.0000000000e+00
-3.8018612671e+02,4.8937060547e+02,-2.4208682812e+05,-1.0179925625e+06,0.0000000000e+00
-3.7929278564e+02,4.8867092896e+02,-2.4205617188e+05,-1.0180320625e+06,0.0000000000e+00
-3.7846475220e+02,4.8801712036e+02,-2.4202551562e+05,-1.0180715625e+06,0.0000000000e+00
-3.7771163940e+02,4.8738839722e+02,-2.4199489062e+05,-1.0181111250e+06,0.0000000000e+00
-3.7719265747e+02,4.8674209595e+02,-2.4196426562e+05,-1.0181506250e+06,0.0000000000e+00
-3.7667315674e+02,4.8610296631e+02,-2.4193362500e+05,-1.0181901250e+06,0.0000000000e+00
-3.7615307617e+02,4.8547097778e+02,-2.4190300000e+05,-1.0182296875e+06,0.0000000000e+00
-3.7563247681e+02,4.8484613037e+02,-2.4187239062e+05,-1.0182691875e+06,0.0000000000e+00
-3.7511129761e+02,4.8422845459e+02,-2.4184176562e+05,-1.0183087500e+06,0.0000000000e+00
-3.7458956909e+02,4.8361791992e+02,-2.4181114062e+05,-1.0183482500e+06,0.0000000000e+00
